word,mass,drag,restitution,warmth,age,intensity
meet,0.0,-0.1,0.3,0.4,0.0,0.1
program,0.1,0.0,0.1,-0.3,-0.6,0.0
type,-0.2,-0.2,0.2,-0.3,-0.4,0.1
baby,-0.3,0.2,0.4,0.8,-0.9,0.6
chance,-0.4,0.1,0.7,0.1,-0.2,0.2
father,0.6,0.0,0.0,0.6,0.5,0.3
march,0.4,-0.1,-0.1,0.1,0.3,0.5
process,0.2,0.0,-0.1,-0.2,0.0,-0.1
song,-0.3,0.5,0.5,0.5,0.2,0.4
study,0.3,0.0,-0.1,0.0,0.2,-0.3
word,-0.1,0.2,0.2,0.1,0.3,0.0
across,0.0,-0.1,0.2,0.0,0.0,0.0
action,0.2,-0.2,0.6,0.2,-0.1,0.6
clear,-0.5,0.1,0.3,-0.4,0.0,-0.1
gave,0.1,0.0,0.1,0.3,0.1,0.1
gets,0.0,-0.1,0.2,0.1,-0.2,0.1
himself,0.2,0.0,0.0,0.2,0.1,0.0
month,0.2,0.1,-0.2,0.0,0.2,-0.2
outside,-0.1,0.2,0.1,-0.2,0.0,0.1
self,0.3,0.1,0.1,0.2,0.3,-0.2
students,0.1,0.0,0.3,0.3,-0.6,0.3
words,-0.1,0.2,0.2,0.1,0.3,0.1
board,0.4,0.3,0.2,0.1,0.1,0.0
cost,0.3,0.0,-0.3,-0.3,0.1,0.1
cut,0.1,-0.5,-0.2,-0.2,0.0,0.5
dr,0.2,0.0,0.0,0.1,0.3,0.0
field,0.3,0.2,-0.2,0.3,0.4,-0.3
held,0.4,0.0,-0.1,0.4,0.1,0.0
instead,0.0,0.0,0.1,0.0,0.0,0.0
main,0.4,0.0,0.0,0.1,0.2,0.2
moment,-0.4,0.3,0.4,0.2,-0.8,-0.2
mother,0.6,0.1,0.0,0.8,0.5,0.2
road,0.6,0.0,-0.4,0.1,0.4,0.2
seems,-0.3,0.4,0.1,-0.1,0.0,-0.4
thinking,0.1,0.2,0.0,0.1,0.1,-0.5
town,0.5,0.0,-0.3,0.3,0.4,0.1
wants,0.1,-0.1,0.3,0.3,-0.2,0.3
de,0.0,0.0,0.0,0.0,0.0,0.0
department,0.5,0.0,-0.2,-0.3,0.2,0.0
energy,-0.3,-0.4,0.8,0.5,-0.2,0.7
fight,0.4,-0.3,0.2,0.4,0.2,0.8
fine,-0.3,0.4,0.2,0.1,0.0,-0.3
force,0.7,-0.3,0.1,0.1,0.3,0.7
hear,-0.4,0.2,0.1,0.1,0.0,0.2
issue,0.1,0.0,-0.2,-0.2,-0.2,0.1
played,-0.2,0.0,0.6,0.3,-0.1,0.2
points,-0.3,-0.3,0.4,-0.1,0.0,0.1
price,0.2,0.0,-0.3,-0.3,0.1,0.1
re,0.0,0.0,0.0,0.0,0.0,0.0
rest,-0.3,0.3,-0.5,0.4,0.0,-0.7
results,0.2,0.0,0.1,-0.1,-0.2,0.1
running,-0.1,-0.2,0.5,0.3,-0.3,0.4
shows,-0.1,0.0,0.2,0.1,-0.2,0.2
space,-0.8,0.7,-0.2,-0.8,0.8,-0.8
summer,-0.2,0.4,0.3,0.8,0.0,0.2
term,0.3,0.0,-0.4,-0.2,0.2,-0.1
wife,0.1,0.0,-0.1,0.6,0.2,0.0
america,0.6,0.0,-0.2,0.2,-0.2,0.4
beautiful,-0.3,0.4,0.2,0.5,0.1,0.1
date,-0.2,0.0,0.2,0.3,-0.2,0.0
goes,-0.3,-0.2,0.3,0.0,-0.2,0.1
killed,0.5,-0.3,-0.8,-0.7,0.1,0.7
land,0.7,0.0,-0.5,0.1,0.6,-0.2
miss,-0.4,0.2,0.2,0.1,-0.1,-0.2
project,0.2,0.0,-0.1,-0.1,-0.4,0.1
sex,-0.1,0.0,0.3,0.9,0.5,0.6
shot,0.3,-0.7,-0.1,0.3,-0.1,0.8
site,0.3,0.0,-0.4,-0.2,0.1,-0.2
strong,0.6,0.0,0.1,0.2,0.2,0.5
account,0.1,0.1,-0.2,-0.2,0.1,-0.2
co,0.0,0.0,0.0,0.0,0.0,0.0
especially,0.0,0.2,0.0,0.0,0.0,0.0
eyes,-0.3,0.2,0.2,0.5,0.2,-0.2
include,0.0,0.0,0.0,0.1,0.0,-0.1
june,-0.2,0.3,0.2,0.7,0.0,0.0
parents,0.2,0.0,-0.2,0.7,0.4,0.0
period,0.2,-0.1,-0.3,-0.2,0.3,-0.3
position,0.2,0.0,-0.2,-0.1,0.0,-0.1
record,0.3,0.2,-0.1,-0.2,0.2,0.2
similar,0.0,0.0,0.1,0.0,0.0,-0.2
total,0.4,0.0,-0.3,-0.2,0.0,0.2
above,-0.5,0.6,0.1,0.0,0.0,0.0
club,0.2,-0.1,0.4,0.4,-0.2,0.6
common,0.1,0.0,-0.2,0.1,0.3,-0.2
died,0.5,-0.2,-0.8,-0.8,0.3,-0.5
film,-0.4,0.6,0.1,0.0,-0.3,-0.1
happened,0.1,0.0,-0.1,0.0,0.1,0.2
knew,0.1,0.0,-0.2,0.2,0.2,-0.3
lead,0.8,0.0,-0.7,-0.4,0.4,0.2
likely,-0.2,0.2,0.2,0.1,-0.1,-0.1
military,0.7,0.0,-0.5,-0.4,0.5,0.7
perfect,-0.1,-0.1,0.3,0.2,0.1,0.2
personal,-0.2,0.1,-0.1,0.5,-0.1,-0.3
security,0.4,0.1,-0.2,0.2,0.1,-0.2
share,-0.1,0.2,0.3,0.3,0.0,0.1
st,0.0,0.0,0.0,0.0,0.3,0.0
tv,0.1,0.0,0.1,0.1,-0.4,0.4
won,0.2,0.2,0.4,0.4,-0.1,0.6
april,-0.3,0.4,0.2,0.3,0.1,-0.2
center,0.2,0.0,0.0,0.0,0.0,0.0
county,0.4,0.0,-0.3,0.1,0.4,-0.1
couple,0.1,0.0,0.2,0.4,0.0,0.0
dead,0.6,-0.2,-0.8,-0.8,0.5,-0.7
english,0.2,0.0,0.1,0.1,0.5,0.0
happen,-0.2,0.1,0.4,0.0,-0.2,0.3
hold,0.3,0.0,-0.1,0.3,0.1,0.0
industry,0.7,0.0,-0.4,0.2,0.2,0.5
inside,0.0,0.0,0.0,0.2,0.0,-0.3
issues,0.3,0.2,-0.2,-0.1,0.0,0.2
online,-0.5,0.5,0.3,-0.2,-0.8,0.1
player,0.0,-0.1,0.5,0.2,-0.3,0.3
private,0.2,0.0,-0.1,-0.2,0.1,-0.4
problems,0.5,0.2,-0.3,-0.2,0.1,0.3
return,0.1,0.1,0.6,0.0,0.1,0.0
rights,0.4,0.0,0.1,0.2,0.4,0.4
sense,0.1,0.2,0.1,0.2,0.2,-0.3
star,0.8,0.6,0.2,0.8,0.9,0.2
test,0.1,0.1,0.3,-0.3,-0.2,0.2
view,-0.2,0.3,0.1,0.1,0.1,-0.2
weeks,0.1,0.3,-0.1,0.0,-0.1,-0.1
break,0.3,-0.2,0.2,-0.1,0.0,0.7
british,0.3,0.0,-0.1,-0.1,0.5,0.0
companies,0.5,0.0,-0.2,-0.1,0.1,0.2
event,0.2,0.0,0.4,0.2,-0.2,0.4
higher,-0.3,0.5,0.3,-0.1,0.0,0.3
hour,0.1,0.2,-0.2,0.0,0.2,-0.2
member,0.2,0.0,0.0,0.2,0.1,0.0
middle,0.1,0.0,0.0,0.0,0.0,-0.1
needed,0.3,0.0,-0.2,0.1,0.0,0.3
present,0.0,0.1,0.3,0.3,-0.4,0.1
result,0.3,0.0,0.1,-0.1,0.0,0.2
sorry,0.1,0.3,-0.4,0.2,0.0,-0.4
takes,0.2,-0.1,0.1,0.0,0.0,0.2
training,0.4,0.0,0.2,0.1,-0.1,0.3
wish,-0.5,0.7,0.2,0.4,0.2,-0.5
answer,0.2,-0.2,0.2,0.1,0.1,0.2
boy,-0.1,-0.1,0.6,0.4,-0.6,0.4
design,-0.1,0.2,0.1,-0.1,-0.3,-0.1
finally,0.2,0.3,0.1,0.2,0.1,0.4
girls,-0.1,0.2,0.6,0.4,-0.6,0.4
gold,0.7,0.0,0.1,0.6,0.7,0.1
gone,0.2,0.4,-0.5,-0.4,0.3,-0.4
guess,-0.3,0.3,0.3,0.0,-0.1,-0.3
interest,-0.2,0.1,0.1,0.2,0.0,0.0
july,-0.2,0.2,0.1,0.8,0.1,0.2
king,0.6,0.0,-0.2,0.1,0.7,0.4
learn,-0.1,0.0,0.3,0.3,0.1,0.1
policy,0.3,0.2,-0.5,-0.4,0.2,-0.2
society,0.5,0.0,-0.2,0.2,0.5,0.1
added,-0.1,0.0,0.2,0.0,-0.2,0.0
al,0.0,0.0,0.0,0.0,0.0,0.0
alone,-0.1,0.2,-0.3,-0.5,0.2,-0.5
average,0.0,0.0,0.0,0.0,0.0,-0.1
bank,0.6,0.0,-0.4,-0.3,0.3,0.0
brought,0.1,0.0,0.0,0.1,0.0,0.1
certain,0.2,-0.1,-0.1,0.0,0.0,0.2
church,0.8,0.0,-0.5,-0.1,0.7,-0.3
east,0.1,0.1,0.1,0.3,0.4,0.0
hands,0.1,0.2,0.1,0.6,0.2,0.1
hot,0.0,0.3,0.3,0.9,0.0,0.5
longer,0.1,0.1,0.0,-0.1,0.2,-0.1
medical,0.1,-0.1,-0.2,-0.6,0.0,0.1
movie,-0.3,0.1,0.4,0.3,-0.5,0.4
original,0.2,0.0,0.1,0.1,0.5,0.1
park,0.2,0.2,0.3,0.4,0.1,-0.2
performance,0.1,0.1,0.4,0.3,-0.1,0.6
press,0.5,0.0,-0.4,0.1,0.2,0.5
received,0.0,0.0,-0.1,0.1,0.0,-0.1
role,-0.2,0.1,0.2,0.0,0.1,0.1
sent,-0.2,-0.2,0.4,0.0,-0.1,0.2
themselves,0.0,0.0,0.0,0.0,0.0,0.0
tried,0.2,0.0,0.1,0.2,0.0,0.2
worked,0.4,0.0,-0.2,0.3,0.1,0.2
worth,0.3,0.0,0.0,0.3,0.3,0.1
areas,0.0,0.1,0.0,0.0,0.0,-0.1
became,0.1,0.0,0.2,0.1,0.1,0.1
bill,-0.4,0.4,-0.5,-0.2,-0.1,0.1
books,0.3,0.1,-0.2,0.4,0.4,-0.4
cool,-0.1,0.2,0.3,-0.6,-0.3,-0.2
director,0.3,0.0,-0.1,0.0,0.1,0.4
exactly,0.1,-0.3,-0.2,-0.2,-0.1,0.3
giving,-0.1,0.1,0.3,0.6,0.1,0.1
ground,0.7,0.0,-0.5,0.1,0.8,-0.2
meeting,0.2,0.0,-0.1,0.2,0.0,0.1
provide,0.1,0.0,0.1,0.3,0.0,0.0
questions,-0.1,0.2,0.4,0.1,0.1,0.3
relationship,0.4,0.0,0.1,0.6,0.2,0.2
september,0.0,0.3,0.0,0.1,0.1,-0.2
sound,-0.6,0.0,0.7,0.0,0.2,0.6
source,0.3,0.0,0.1,0.2,0.6,0.1
usually,0.0,0.0,0.0,0.0,0.0,-0.1
value,0.3,0.0,0.1,0.2,0.3,0.1
evidence,0.4,0.1,-0.4,-0.4,0.2,0.2
follow,-0.1,0.1,0.1,0.1,0.0,-0.1
lives,0.2,0.0,0.3,0.5,0.1,0.2
official,0.4,0.0,-0.4,-0.3,0.2,0.3
ok,-0.3,0.0,0.2,0.1,-0.3,-0.2
production,0.5,0.0,-0.2,0.1,-0.1,0.3
rate,0.0,0.0,0.1,-0.2,0.0,0.0
reading,-0.1,0.2,-0.2,0.3,0.2,-0.4
round,0.2,-0.1,0.7,0.1,0.0,0.0
save,0.1,0.0,0.3,0.4,0.1,0.1
stand,0.4,0.0,-0.2,0.0,0.1,0.2
stuff,0.1,0.2,0.0,0.1,-0.2,-0.1
tax,0.5,-0.1,-0.6,-0.4,0.3,0.2
whatever,-0.4,0.3,0.1,-0.2,-0.4,-0.3
amount,0.2,0.0,-0.1,-0.1,0.0,0.0
blue,-0.2,0.2,0.1,-0.5,0.0,-0.1
countries,0.6,0.0,-0.3,0.1,0.4,0.1
david,0.2,0.0,0.0,0.3,0.5,0.1
drive,0.3,-0.2,0.2,0.2,-0.2,0.4
eat,0.1,0.0,-0.2,0.4,0.1,0.1
fall,-0.1,-0.1,-0.3,-0.2,0.1,0.2
fast,-0.3,-0.4,0.6,0.2,-0.3,0.5
federal,0.6,0.0,-0.5,-0.4,0.2,0.2
feeling,-0.2,0.3,0.2,0.6,0.0,-0.1
felt,-0.3,0.3,-0.4,0.5,0.1,-0.3
green,-0.1,0.2,0.2,0.3,0.0,0.0
league,0.4,0.0,-0.1,0.1,0.3,0.3
management,0.5,0.0,-0.4,-0.3,-0.1,0.1
match,-0.2,0.1,0.4,0.7,0.0,0.3
model,0.1,0.0,0.1,-0.2,-0.2,-0.1
picture,-0.1,0.2,-0.2,0.2,0.1,-0.2
size,0.2,0.0,0.0,0.0,0.0,0.0
step,0.2,-0.1,0.1,0.0,0.0,0.1
trust,0.5,0.0,-0.2,0.6,0.3,0.1
central,0.3,0.0,-0.2,0.0,0.1,0.1
changes,0.1,0.1,0.4,0.1,-0.2,0.2
england,0.5,0.0,-0.3,0.0,0.7,0.1
forward,0.2,-0.3,0.3,0.1,-0.2,0.3
groups,0.3,0.0,0.0,0.2,0.1,0.2
hey,-0.4,0.2,0.7,0.5,-0.5,0.6
key,0.2,-0.2,0.3,-0.2,0.2,-0.1
mom,0.2,0.0,0.2,0.9,0.2,0.2
page,-0.3,0.4,-0.2,0.1,0.3,-0.4
paid,0.3,0.0,-0.3,0.0,0.1,0.1
range,0.4,0.1,0.1,-0.1,0.1,0.1
review,0.0,0.1,-0.1,-0.2,-0.2,-0.1
science,0.4,0.0,-0.3,-0.6,0.3,-0.2
trade,0.3,0.0,0.1,0.1,0.4,0.2
uk,0.4,0.0,-0.2,-0.1,0.5,0.1
upon,-0.1,0.2,0.0,0.0,0.5,-0.3
various,-0.2,0.2,0.3,0.0,-0.1,-0.1
attention,-0.1,-0.1,0.3,0.1,-0.2,0.4
brother,0.3,0.0,0.2,0.6,0.1,0.2
cannot,0.2,0.0,-0.4,-0.2,0.0,0.1
character,0.3,0.0,0.1,0.1,0.2,0.1
chief,0.4,0.0,-0.1,0.2,0.5,0.4
cup,0.1,0.1,0.3,0.2,0.1,-0.2
football,0.2,0.0,0.8,0.3,-0.1,0.5
hate,0.5,-0.3,-0.6,0.8,0.3,0.8
james,0.1,0.0,0.0,0.1,0.2,-0.1
led,0.1,-0.1,-0.2,0.0,0.0,0.0
looked,-0.2,-0.2,0.1,0.0,0.0,-0.3
lower,0.3,-0.1,-0.3,-0.2,0.0,-0.2
natural,0.1,0.2,0.0,0.3,0.7,-0.3
october,0.2,0.3,-0.3,0.4,0.2,-0.2
property,0.4,0.0,-0.4,-0.1,0.3,0.0
quality,0.2,0.1,0.2,0.1,0.1,0.0
send,-0.2,-0.3,0.4,0.1,-0.2,0.2
style,-0.2,-0.1,0.5,0.1,-0.2,0.2
vote,0.2,0.2,0.2,0.1,0.3,0.3
amazing,-0.3,0.4,0.7,0.5,-0.3,0.7
august,0.3,0.0,-0.2,0.8,0.2,0.1
blood,0.4,-0.2,-0.5,0.7,0.6,0.5
china,0.5,0.0,-0.2,0.2,0.8,0.1
complete,0.5,0.0,-0.3,0.0,0.1,0.3
dog,0.2,0.0,0.4,0.7,0.3,0.3
economic,0.3,0.0,-0.2,-0.3,-0.1,0.0
hell,0.6,-0.5,-0.5,1.0,0.8,0.8
involved,0.2,0.2,-0.2,0.1,0.0,0.1
itself,0.0,0.0,0.0,0.0,0.0,0.0
language,0.3,0.1,0.1,0.2,0.8,0.1
lord,0.7,0.0,-0.3,0.2,0.8,0.5
november,0.2,0.3,-0.4,-0.5,0.2,-0.3
oil,0.2,-0.2,-0.7,0.4,0.5,-0.1
related,0.0,0.0,0.0,0.0,0.0,0.0
serious,0.5,0.0,-0.5,-0.2,0.2,0.1
stage,0.4,0.0,0.1,0.2,0.3,0.4
terms,0.1,0.0,-0.1,-0.1,0.1,0.0
title,0.1,0.0,0.1,-0.1,0.2,0.1
add,-0.1,0.0,0.2,0.1,-0.1,0.1
article,0.1,0.3,-0.1,-0.2,-0.2,-0.1
attack,0.6,-0.4,-0.2,0.5,0.3,0.9
born,0.1,0.1,0.3,0.6,-0.8,0.4
damn,0.4,-0.2,-0.3,0.5,0.2,0.7
decided,0.4,-0.2,-0.4,0.0,0.0,0.3
decision,0.5,-0.2,-0.4,-0.1,0.1,0.2
enjoy,-0.3,0.3,0.6,0.6,-0.3,0.4
entire,0.5,0.0,-0.2,0.0,0.1,0.3
french,0.1,0.0,0.2,0.3,0.5,0.1
january,0.2,0.2,-0.4,-0.8,0.2,-0.2
kill,0.7,-0.6,-0.8,0.2,0.5,0.9
met,-0.1,0.0,0.0,0.2,0.0,0.1
perhaps,-0.3,0.2,0.1,-0.1,0.1,-0.4
poor,0.2,0.1,-0.4,-0.2,0.2,-0.2
release,-0.2,0.4,0.4,0.1,-0.1,0.3
situation,0.1,0.0,-0.1,-0.1,0.0,0.0
technology,0.1,0.0,0.2,-0.4,-0.7,0.2
turned,0.0,0.0,0.2,0.0,0.0,0.1
website,-0.5,0.2,0.3,-0.3,-0.8,0.1
written,0.1,0.2,-0.2,-0.1,0.3,-0.3
choice,0.0,0.0,0.2,0.0,0.1,0.1
code,0.1,-0.1,0.1,-0.4,-0.6,-0.2
considered,0.2,0.0,-0.2,-0.1,0.2,-0.3
continue,0.1,-0.1,0.3,0.0,0.0,0.1
council,0.4,0.0,-0.3,-0.2,0.4,0.2
cover,0.1,0.3,0.0,0.1,0.0,-0.1
currently,-0.1,0.1,0.1,0.0,-0.5,0.0
door,0.4,0.0,0.1,0.2,0.2,0.1
election,0.3,0.1,-0.2,0.1,0.3,0.4
european,0.2,0.0,-0.1,-0.1,0.5,0.0
events,0.1,0.0,0.2,0.1,0.0,0.2
financial,0.3,0.0,-0.3,-0.5,0.1,0.0
foreign,0.2,0.0,-0.1,-0.2,0.2,0.1
hair,-0.5,0.5,-0.2,0.3,0.0,-0.4
increase,0.2,0.3,0.3,0.1,-0.1,0.3
legal,0.3,-0.1,-0.3,-0.4,0.3,0.1
lose,-0.1,0.1,-0.4,-0.3,0.0,-0.1
michael,0.1,0.0,0.0,0.2,0.3,0.0
pick,-0.2,-0.3,0.3,0.0,-0.1,0.1
race,0.1,-0.4,0.4,0.3,0.1,0.6
seem,-0.3,0.3,0.0,-0.1,0.0,-0.5
seven,0.0,0.0,0.1,0.0,0.2,0.0
sign,0.1,0.1,0.0,0.0,0.1,0.1
simple,-0.2,0.0,0.1,0.1,0.1,-0.3
simply,-0.3,0.1,0.1,0.0,0.0,-0.3
staff,0.3,-0.2,0.2,0.2,0.3,0.1
super,-0.2,0.4,0.6,0.3,-0.4,0.5
union,0.4,0.0,-0.1,0.3,0.4,0.2
walk,0.1,0.0,0.2,0.2,0.1,0.0
washington,0.4,0.0,-0.2,-0.1,0.3,0.1
bed,0.3,0.1,-0.2,0.6,0.2,-0.4
began,0.1,0.0,0.2,0.1,0.1,0.2
built,0.5,0.0,-0.2,0.1,0.4,0.1
career,0.3,0.0,-0.1,0.1,0.2,0.1
changed,0.1,0.0,0.3,0.0,0.0,0.2
crazy,-0.1,0.2,0.7,0.4,-0.2,0.7
daily,-0.1,0.0,0.1,0.1,0.0,-0.1
daughter,0.1,0.0,0.1,0.6,-0.2,0.1
december,0.2,0.3,-0.2,-0.6,0.1,-0.1
die,0.5,-0.2,-0.7,-0.7,0.5,0.2
difficult,0.4,0.2,-0.4,-0.2,0.1,0.2
figure,0.1,0.0,0.1,0.0,0.1,0.0
hospital,0.6,0.0,-0.2,-0.4,0.1,0.3
knows,0.0,0.0,0.0,0.1,0.0,-0.2
loss,0.5,0.0,-0.6,-0.5,0.2,-0.3
modern,-0.1,0.0,0.2,-0.3,-0.7,0.1
ones,-0.1,0.0,0.0,0.0,-0.1,-0.1
paper,-0.5,0.3,-0.3,0.1,0.1,-0.4
parts,0.0,0.0,0.1,0.0,0.0,0.0
popular,0.0,0.1,0.4,0.3,-0.4,0.4
published,0.1,0.0,-0.1,0.0,0.2,0.1
safe,0.2,0.1,0.1,0.4,0.1,-0.5
starting,-0.2,-0.1,0.5,0.1,-0.6,0.3
systems,0.3,0.0,0.0,-0.2,0.1,0.0
version,-0.1,0.0,0.1,-0.1,-0.5,-0.1
voice,-0.2,0.3,0.2,0.4,0.1,0.4
whose,0.0,0.0,0.0,0.0,0.0,0.0
writing,-0.1,0.1,-0.1,0.2,0.4,-0.3
army,0.7,0.0,-0.3,0.1,0.5,0.7
australia,0.5,0.0,0.0,0.6,0.3,0.1
earth,0.9,0.0,-0.4,0.2,0.9,0.0
forget,-0.3,0.2,-0.2,-0.3,0.1,-0.4
goal,0.2,-0.1,0.6,0.2,0.0,0.4
huge,0.8,0.0,-0.1,0.1,0.1,0.6
internet,-0.7,0.2,0.3,-0.3,-0.8,0.2
listen,-0.2,0.2,0.0,0.2,0.1,-0.7
okay,-0.2,0.0,0.3,0.2,-0.2,-0.1
practice,0.1,0.0,0.3,0.1,0.1,0.1
rules,0.4,0.0,-0.4,-0.2,0.5,0.2
sea,0.7,0.1,0.1,-0.1,0.8,0.3
sir,0.2,0.0,-0.1,0.0,0.4,0.2
success,0.3,0.1,0.5,0.5,0.1,0.5
towards,0.0,-0.2,0.0,0.0,0.0,0.0
waiting,0.3,0.2,-0.5,-0.1,0.2,-0.6
ways,-0.2,0.1,0.2,0.0,0.1,-0.1
access,0.1,-0.1,0.2,-0.1,-0.3,0.1
base,0.6,0.0,-0.2,0.0,0.3,0.1
below,0.2,-0.2,-0.2,-0.2,0.1,-0.3
created,0.2,0.0,0.1,0.3,-0.2,0.2
deep,0.6,-0.1,-0.3,-0.3,0.6,-0.4
followed,0.1,-0.1,-0.1,0.0,0.0,-0.2
la,-0.4,0.3,0.5,0.2,0.0,0.1
lol,-0.6,0.2,0.8,0.3,-0.8,0.4
mark,0.1,-0.1,0.1,0.0,0.2,0.1
missing,-0.3,0.2,-0.4,-0.4,0.0,-0.2
offer,-0.1,0.1,0.3,0.4,-0.1,0.1
pass,-0.2,-0.2,0.4,0.0,0.0,0.0
professional,0.3,0.0,-0.2,-0.4,0.0,0.1
released,-0.3,0.3,0.6,0.1,-0.4,0.3
risk,0.2,-0.2,0.4,0.2,0.1,0.5
schools,0.5,0.0,-0.1,0.2,0.3,0.3
sleep,-0.3,0.4,-0.5,0.3,0.1,-0.8
table,0.4,0.0,0.1,0.1,0.1,0.0
ten,-0.2,0.0,0.0,0.0,0.0,0.0
truth,0.6,0.0,-0.2,0.1,0.7,0.2
ball,0.0,0.0,0.8,0.0,-0.1,0.1
box,0.2,0.0,0.2,0.0,0.0,0.0
build,0.5,0.0,-0.3,0.2,0.1,0.3
card,-0.4,0.5,0.3,0.0,0.0,0.0
cases,0.1,0.0,-0.1,-0.1,0.0,0.0
dark,0.3,0.2,-0.6,-0.5,0.3,-0.5
district,0.2,0.0,-0.2,-0.1,0.1,0.0
europe,0.7,0.0,-0.4,0.1,0.7,0.1
george,0.1,0.0,0.0,0.2,0.4,0.0
india,0.6,0.0,-0.3,0.6,0.8,0.2
mine,0.6,0.0,-0.5,-0.2,0.3,0.3
minister,0.3,0.0,-0.3,0.0,0.3,0.2
note,-0.5,0.4,0.1,0.1,0.0,-0.2
percent,-0.2,0.0,0.0,-0.3,-0.2,0.0
piece,-0.2,0.1,0.1,0.0,0.0,0.0
products,0.1,0.0,0.1,-0.2,-0.3,0.0
recent,-0.3,0.0,0.2,0.0,-0.8,0.0
seeing,-0.4,0.1,0.0,0.1,0.0,-0.1
straight,0.1,-0.4,0.2,-0.1,0.0,0.1
visit,-0.1,0.0,0.3,0.4,0.0,0.1
wall,0.7,0.0,-0.4,-0.1,0.3,-0.2
wanna,-0.4,0.0,0.5,0.3,-0.7,0.3
wrote,0.1,0.0,-0.2,0.2,0.2,-0.1
allowed,0.0,0.0,0.1,0.0,0.0,0.0
boys,-0.1,0.0,0.6,0.4,-0.6,0.5
culture,0.5,0.0,-0.3,0.3,0.7,0.1
etc,-0.1,0.2,0.0,-0.1,0.0,-0.2
fans,-0.2,0.4,0.5,0.5,-0.3,0.6
february,0.1,0.0,-0.2,-0.6,0.2,-0.2
gives,-0.1,0.0,0.2,0.4,0.0,0.1
growth,0.3,0.2,0.2,0.4,-0.2,0.2
included,0.0,0.0,0.0,0.1,0.0,0.0
married,0.4,0.0,-0.2,0.6,0.3,0.2
officer,0.3,0.0,-0.3,-0.2,0.1,0.4
pain,0.6,-0.3,-0.7,0.5,0.1,0.8
paul,0.1,0.0,0.0,0.2,0.3,0.0
places,0.2,0.0,0.1,0.1,0.2,0.0
respect,0.4,0.0,-0.3,0.3,0.4,0.2
response,0.0,0.0,0.4,0.0,0.0,0.2
river,0.6,-0.1,-0.5,-0.2,0.6,0.3
rock,0.7,0.0,-0.3,-0.1,0.8,0.2
shall,0.2,0.0,-0.1,-0.1,0.6,0.2
speak,0.0,0.2,0.1,0.2,0.0,0.3
specific,0.1,-0.3,-0.1,-0.3,0.0,0.1
standard,0.3,0.0,-0.2,-0.1,0.2,0.0
tonight,-0.2,0.2,0.1,0.2,-0.8,0.2
write,-0.2,0.0,-0.2,0.1,0.2,0.0
album,0.2,0.0,0.1,0.3,0.2,0.1
century,0.7,0.1,-0.4,0.0,0.8,-0.2
charge,0.3,-0.3,0.5,0.4,-0.2,0.6
cold,0.1,-0.1,-0.2,-0.9,0.0,-0.3
create,0.1,0.2,0.3,0.5,-0.1,0.2
effect,-0.1,0.0,0.1,0.0,-0.1,0.0
eight,0.0,0.0,0.0,0.0,0.0,0.0
except,0.0,-0.1,0.0,0.0,0.0,0.0
eye,0.1,0.1,-0.2,0.3,0.3,-0.2
funny,-0.4,0.3,0.6,0.4,-0.4,0.3
limited,0.3,0.0,-0.4,-0.2,0.0,-0.1
moving,0.1,-0.2,0.4,0.3,-0.2,0.2
network,0.0,0.4,0.2,-0.2,-0.6,-0.1
peace,-0.5,0.5,-0.6,0.2,0.4,-0.9
provided,0.0,0.0,0.0,0.0,0.0,0.0
recently,-0.3,-0.1,0.0,0.0,-0.8,-0.2
required,0.4,0.0,-0.5,-0.3,0.1,0.3
sales,0.1,0.1,0.2,0.1,-0.2,0.3
spent,0.5,0.1,-0.8,-0.2,0.3,-0.5
store,0.3,0.0,0.1,0.2,0.1,0.1
student,0.0,0.0,0.2,0.3,-0.6,0.2
tomorrow,-0.3,0.3,0.4,0.2,-0.9,-0.1
track,0.4,-0.3,0.2,-0.2,0.1,0.4
via,0.0,-0.4,0.0,0.0,0.0,0.0
watching,-0.2,0.2,-0.2,0.0,-0.2,-0.7
weight,0.8,0.0,-0.5,-0.1,0.1,0.0
addition,0.0,0.0,0.1,0.0,0.0,0.0
ahead,-0.2,-0.3,0.3,0.0,-0.4,0.1
allow,-0.1,0.2,0.2,0.2,0.0,-0.2
anti,-0.2,-0.2,-0.3,-0.5,-0.3,0.3
association,0.2,0.2,-0.2,0.0,0.2,0.0
beat,0.2,-0.2,0.8,0.4,0.3,0.7
brown,0.2,0.0,-0.4,0.4,0.3,-0.2
capital,0.6,0.0,-0.2,-0.2,0.5,0.2
chinese,0.2,0.1,0.1,0.2,0.8,0.1
committee,0.4,0.1,-0.5,-0.2,0.3,-0.2
conference,0.3,0.0,-0.3,-0.1,0.1,0.3
difference,-0.1,0.1,0.2,-0.1,0.0,0.0
double,0.2,0.0,0.5,0.0,0.0,0.2
expect,-0.1,0.2,0.2,-0.1,-0.1,-0.2
gas,-0.8,0.8,0.3,0.2,0.5,-0.1
island,0.8,0.0,-0.6,0.4,0.7,-0.3
moved,0.1,-0.1,0.2,0.2,0.1,0.0
normal,0.0,0.0,0.0,0.0,0.0,0.0
plans,-0.2,0.3,-0.2,0.0,-0.5,-0.3
population,0.7,0.0,-0.4,0.5,0.4,0.4
potential,-0.2,0.2,0.6,0.2,-0.3,-0.2
pressure,0.6,-0.3,-0.3,0.5,0.0,0.6
